Gross Margin % 2009,18.5
Gross Margin % 2010,22.3
Gross Margin % YoY % change,-3.800
Operating Margin % 2009,5.6
Operating Margin % 2010,7.1
Operating Margin % YoY % change,-1.500
Earnings Per Share USD 2009,1.35
Earnings Per Share USD 2010,1.88
Earnings Per Share USD YoY % change,-0.530
Book Value Per Share USD 2009,4.05
Book Value Per Share USD 2010,4.96
Book Value Per Share USD YoY % change,-0.910
SG&A 2009,11.87
SG&A 2010,13.73
SG&A YoY % change,-1.860
R&D 2009,1.07
R&D 2010,1.38
R&D YoY % change,-0.310
Return on Assets % 2009,7.29
Return on Assets % 2010,8.40
Return on Assets % YoY % change,-1.110
Return on Equity % 2009,39.31
Return on Equity % 2010,41.86
Return on Equity % YoY % change,-2.550
Return on Invested Capital % 2009,21.11
Return on Invested Capital % 2010,20.43
Return on Invested Capital % YoY % change,0.680
Cap Ex as a % of Sales 2009,0.72
Cap Ex as a % of Sales 2010,1.09
Cap Ex as a % of Sales YoY % change,-0.370
Total Current Assets 2009,75.19
Total Current Assets 2010,66.13
Total Current Assets YoY % change,9.060
Total Current Liabilities 2009,50.48
Total Current Liabilities 2010,49.40
Total Current Liabilities YoY % change,1.080
Current Ratio 2009,1.49
Current Ratio 2010,1.34
Current Ratio YoY % change,0.150
Quick Ratio 2009,1.26
Quick Ratio 2010,1.12
Quick Ratio YoY % change,0.140
