22-Mar-10,220.47,226.00,220.15,224.75,16300662
23-Mar-10,225.64,228.78,224.10,228.36,21515311
24-Mar-10,227.64,230.20,227.51,229.37,21367176
25-Mar-10,230.92,230.97,226.25,226.65,19402382
26-Mar-10,228.95,231.95,228.55,230.90,22888305
29-Mar-10,233.00,233.87,231.62,232.39,19312255
30-Mar-10,236.60,237.48,234.25,235.84,18832475
31-Mar-10,235.49,236.61,234.46,235.00,15380651
1-Apr-10,237.49,238.73,232.75,235.97,21540857
2-Apr-10,-,-,-,235.97,0
5-Apr-10,234.98,238.51,234.77,238.49,24446617
6-Apr-10,238.20,240.24,237.00,239.54,15964884
7-Apr-10,239.72,241.92,238.66,240.60,22446433
8-Apr-10,240.44,241.54,238.04,239.95,20463803
9-Apr-10,241.43,241.89,240.46,241.79,11935092
12-Apr-10,242.20,243.07,241.81,242.29,11900548
13-Apr-10,241.86,242.80,241.11,242.43,10936075
14-Apr-10,245.28,245.81,244.07,245.69,14431222
15-Apr-10,245.78,249.03,245.51,248.92,13456560
16-Apr-10,248.57,251.14,244.55,247.40,26805138
19-Apr-10,247.03,247.89,241.77,247.07,20247213
20-Apr-10,248.54,249.25,242.96,244.59,26368711
21-Apr-10,258.80,260.25,255.73,259.22,35085400
22-Apr-10,258.24,266.75,256.20,266.47,28336545
23-Apr-10,267.99,272.18,267.00,270.83,28462622
26-Apr-10,271.88,272.46,268.19,269.50,17109573
27-Apr-10,267.27,267.84,260.52,262.04,25333632
28-Apr-10,263.25,264.00,256.41,261.60,27085710
29-Apr-10,263.02,270.00,262.01,268.64,19958535
30-Apr-10,269.31,270.57,261.00,261.09,19373668
3-May-10,263.84,267.88,262.88,266.35,16226433
4-May-10,263.03,263.29,256.75,258.68,25850690
5-May-10,253.03,258.14,248.73,255.98,31539398
6-May-10,253.83,258.25,199.25,246.25,45923556
7-May-10,243.71,246.57,225.21,235.86,59857756
10-May-10,250.25,254.65,248.53,253.99,35153744
11-May-10,251.84,259.89,250.50,256.52,30369687
12-May-10,259.24,263.13,258.70,262.09,23370625
13-May-10,263.22,265.00,256.40,258.36,21418218
14-May-10,255.16,256.48,249.50,253.82,27120051
17-May-10,254.70,256.18,247.71,254.22,27244036
18-May-10,256.98,258.55,250.26,252.36,27952708
19-May-10,249.50,252.92,244.85,248.34,36633058
20-May-10,241.88,243.85,236.21,237.76,45818391
21-May-10,232.82,244.50,231.35,242.32,43710965
24-May-10,247.28,250.90,246.26,246.76,26937337
25-May-10,239.35,246.76,237.16,245.22,37429051
26-May-10,250.08,252.13,243.75,244.11,30380592
27-May-10,250.60,253.89,249.11,253.35,23796477
28-May-10,259.39,259.40,253.35,256.88,29129031
31-May-10,-,-,-,256.88,0
1-Jun-10,259.69,265.94,258.96,260.83,31302626
2-Jun-10,264.54,264.80,260.34,263.95,24590932
3-Jun-10,265.18,265.55,260.41,263.12,23219902
4-Jun-10,258.21,261.90,254.63,255.96,27087206
7-Jun-10,258.29,259.15,250.55,250.94,31677934
8-Jun-10,253.24,253.80,245.65,249.33,35741717
9-Jun-10,251.47,251.90,242.49,243.20,30522453
10-Jun-10,244.84,250.98,242.20,250.51,27726991
11-Jun-10,248.22,253.86,247.37,253.51,19491412
14-Jun-10,255.96,259.15,254.01,254.28,21534300
15-Jun-10,255.64,259.85,255.50,259.69,20895471
16-Jun-10,261.10,267.75,260.63,267.25,27988910
17-Jun-10,270.60,272.90,269.50,271.87,31195033
18-Jun-10,272.25,275.00,271.42,274.07,28022135
21-Jun-10,277.69,279.01,268.73,270.17,27731779
22-Jun-10,272.16,275.97,271.50,273.85,25616428
23-Jun-10,274.58,274.66,267.90,270.97,27444819
24-Jun-10,271.00,273.20,268.10,269.00,25540402
25-Jun-10,270.06,270.27,265.81,266.70,19640753
28-Jun-10,266.93,269.75,264.52,268.30,20908322
29-Jun-10,264.12,264.39,254.30,256.17,40476590
30-Jun-10,256.71,257.97,250.01,251.53,26409580
1-Jul-10,254.30,254.80,243.22,248.48,36534020
2-Jul-10,250.49,250.93,243.20,246.94,24803483
5-Jul-10,-,-,-,246.94,0
6-Jul-10,251.00,252.80,246.16,248.63,21972668
7-Jul-10,250.49,258.77,249.75,258.66,23377116
8-Jul-10,262.48,262.90,254.89,258.09,26362523
9-Jul-10,256.89,259.90,255.16,259.62,15484791
12-Jul-10,258.53,261.85,254.86,257.28,20102748
13-Jul-10,256.32,256.40,246.43,251.80,42534094
14-Jul-10,249.38,255.80,249.00,252.73,29006112
15-Jul-10,248.23,256.97,247.30,251.45,29459407
16-Jul-10,253.18,254.97,248.41,249.90,37137768
19-Jul-10,249.88,249.88,239.60,245.58,36589212
20-Jul-10,242.90,252.90,240.01,251.89,38391073
21-Jul-10,265.09,265.15,254.00,254.24,42345346
22-Jul-10,257.68,260.00,255.31,259.02,23047046
23-Jul-10,257.09,260.38,256.28,259.94,19049523
26-Jul-10,260.00,260.10,257.71,259.28,15019636
27-Jul-10,260.87,264.80,260.30,264.08,20884663
28-Jul-10,263.67,265.99,260.25,260.96,18570870
29-Jul-10,260.71,262.65,256.10,258.11,22993055
30-Jul-10,255.89,259.70,254.90,257.25,16016280
2-Aug-10,260.44,262.59,259.62,261.85,15288718
3-Aug-10,261.01,263.26,259.42,261.93,14916174
4-Aug-10,262.84,264.28,260.31,262.98,15019868
5-Aug-10,261.73,263.18,260.55,261.70,10334374
6-Aug-10,259.78,261.49,257.63,260.09,15893330
9-Aug-10,261.48,262.15,259.57,261.75,10825908
10-Aug-10,259.85,260.45,257.55,259.41,16139915
11-Aug-10,255.40,255.69,249.81,250.19,22144724
12-Aug-10,246.69,253.10,246.12,251.79,19104262
13-Aug-10,251.65,251.88,249.09,249.10,12673805
16-Aug-10,247.58,250.01,246.62,247.64,11372407
17-Aug-10,250.08,254.63,249.20,251.97,15094603
18-Aug-10,252.36,254.67,251.58,253.07,12131989
19-Aug-10,252.84,253.48,248.68,249.88,15239461
20-Aug-10,249.39,253.92,249.00,249.64,13722458
23-Aug-10,251.79,252.00,245.25,245.80,14788116
24-Aug-10,242.67,243.00,238.65,239.93,21519744
25-Aug-10,238.04,243.99,237.20,242.89,21316604
26-Aug-10,245.45,245.75,240.28,240.28,16660829
27-Aug-10,241.75,242.61,235.56,241.62,19592368
30-Aug-10,240.76,245.75,240.68,242.50,13688842
31-Aug-10,241.85,244.56,240.35,243.10,15028086
1-Sep-10,247.47,251.46,246.28,250.33,24894115
2-Sep-10,251.26,252.17,248.57,252.17,14836614
3-Sep-10,255.09,258.78,254.50,258.77,18599581
6-Sep-10,-,-,-,258.77,0
7-Sep-10,256.64,259.53,256.25,257.81,12243759
8-Sep-10,259.78,264.39,259.10,262.92,18805302
9-Sep-10,265.04,266.52,262.92,263.07,15663371
10-Sep-10,263.19,264.50,261.40,263.41,13848617
13-Sep-10,265.82,268.28,265.76,267.04,13884995
14-Sep-10,266.21,269.17,265.52,268.06,14576759
15-Sep-10,268.17,270.38,267.84,270.22,15334510
16-Sep-10,270.24,276.67,269.50,276.57,23289341
17-Sep-10,277.69,277.96,273.68,275.37,22659813
20-Sep-10,276.08,283.78,275.85,283.23,23546119
21-Sep-10,283.86,287.35,282.79,283.77,23916983
22-Sep-10,282.71,287.98,282.41,287.75,20907682
23-Sep-10,286.33,292.76,286.00,288.92,28075553
24-Sep-10,292.10,293.53,290.55,292.32,23195972
27-Sep-10,293.98,294.73,291.01,291.16,17253559
28-Sep-10,291.77,291.77,275.00,286.86,36965773
29-Sep-10,287.23,289.81,286.00,287.37,16772944
30-Sep-10,289.00,290.00,281.25,283.75,24049636
1-Oct-10,286.15,286.58,281.35,282.52,16014492
4-Oct-10,281.60,282.90,277.77,278.64,15546424
5-Oct-10,282.00,289.45,281.82,288.94,17927350
6-Oct-10,289.59,291.99,285.26,289.19,23959502
7-Oct-10,290.34,290.48,286.91,289.22,14585611
8-Oct-10,291.71,294.50,290.00,294.07,23514402
11-Oct-10,294.74,297.24,294.60,295.36,15276819
12-Oct-10,295.41,299.50,292.49,298.54,19947809
13-Oct-10,300.20,301.96,299.80,300.14,22503227
14-Oct-10,301.69,302.47,300.40,302.31,15546275
15-Oct-10,307.44,315.00,304.91,314.74,32935492
18-Oct-10,318.47,319.00,314.29,318.00,39444913
19-Oct-10,303.40,313.77,300.02,309.49,44027119
20-Oct-10,309.00,314.25,306.87,310.53,25772290
21-Oct-10,312.36,314.74,306.80,309.52,19694903
22-Oct-10,309.07,310.04,306.30,307.47,13313408
25-Oct-10,309.09,311.60,308.44,308.84,14015428
26-Oct-10,306.87,309.74,305.65,308.05,14033191
27-Oct-10,307.65,309.90,305.60,307.83,14250010
28-Oct-10,307.95,308.00,300.90,305.24,19680220
29-Oct-10,304.23,305.88,300.87,300.98,15375304
1-Nov-10,302.22,305.60,302.20,304.18,15138893
2-Nov-10,307.00,310.19,307.00,309.36,15497491
3-Nov-10,311.37,312.88,308.53,312.80,18155264
4-Nov-10,315.45,320.18,315.03,318.27,22945997
5-Nov-10,317.99,319.57,316.75,317.13,12901895
8-Nov-10,317.20,319.77,316.76,318.62,10061901
9-Nov-10,321.05,321.30,314.50,316.08,13704115
10-Nov-10,316.64,318.77,313.55,318.03,13722339
11-Nov-10,315.00,318.40,314.25,316.66,12902919
12-Nov-10,316.00,316.50,303.63,308.03,28423066
15-Nov-10,308.46,310.54,306.27,307.04,14414422
16-Nov-10,305.72,307.60,299.32,301.59,23533906
17-Nov-10,301.20,303.99,297.76,300.50,17123201
18-Nov-10,305.20,309.67,304.69,308.43,17660349
19-Nov-10,307.97,308.40,305.24,306.73,13744399
22-Nov-10,306.68,313.36,305.87,313.36,14038356
23-Nov-10,310.45,311.75,306.56,308.73,18551612
24-Nov-10,312.00,315.40,311.75,314.80,14795448
26-Nov-10,313.74,317.70,312.94,315.00,8490891
29-Nov-10,315.50,317.48,311.38,316.87,15919985
30-Nov-10,313.54,314.36,310.87,311.15,17923329
1-Dec-10,315.27,317.75,315.00,316.40,16491096
2-Dec-10,317.53,319.00,314.89,318.15,16558988
3-Dec-10,317.01,318.65,316.34,317.44,12227469
6-Dec-10,318.64,322.33,318.42,320.15,16017161
7-Dec-10,323.80,323.99,318.12,318.21,13980495
8-Dec-10,319.63,321.02,317.11,321.01,11497643
9-Dec-10,322.13,322.50,319.02,319.76,10505218
10-Dec-10,319.65,321.05,318.60,320.56,9377749
13-Dec-10,324.37,325.06,321.00,321.67,15707619
14-Dec-10,321.73,322.54,319.00,320.29,12555966
15-Dec-10,320.00,323.00,319.19,320.36,14903902
16-Dec-10,321.09,322.61,320.10,321.25,11501014
17-Dec-10,321.63,321.79,320.23,320.61,13826724
20-Dec-10,321.60,323.25,318.23,322.21,13771742
21-Dec-10,323.00,324.39,322.05,324.20,9155412
22-Dec-10,324.36,325.72,323.55,325.16,9505147
23-Dec-10,325.00,325.15,323.17,323.60,7982168
27-Dec-10,322.85,325.44,321.52,324.68,8921957
28-Dec-10,325.91,326.66,325.06,325.47,6282971
29-Dec-10,326.22,326.45,325.10,325.29,5831096
30-Dec-10,325.48,325.51,323.05,323.66,5630713
31-Dec-10,322.95,323.48,321.31,322.56,6916261
3-Jan-11,325.64,330.26,324.84,329.57,15897201
4-Jan-11,332.44,332.50,328.15,331.29,11048143
5-Jan-11,329.55,334.34,329.50,334.00,9125599
6-Jan-11,334.72,335.25,332.90,333.73,10729518
7-Jan-11,333.99,336.35,331.90,336.12,11140316
10-Jan-11,338.83,343.23,337.17,342.46,16019926
11-Jan-11,344.88,344.96,339.47,341.64,15859999
12-Jan-11,343.25,344.43,342.00,344.42,10806330
13-Jan-11,345.16,346.64,343.85,345.68,10648026
14-Jan-11,345.89,348.48,344.44,348.48,11029964
18-Jan-11,329.52,344.76,326.00,340.65,67178100
19-Jan-11,348.35,348.60,336.88,338.84,40557457
20-Jan-11,336.43,338.30,330.12,332.68,27313899
21-Jan-11,333.77,334.88,326.63,326.72,26942816
24-Jan-11,326.87,337.45,326.72,337.45,20524364
25-Jan-11,336.33,341.44,334.57,341.40,19530950
26-Jan-11,342.96,345.60,341.50,343.85,18102397
27-Jan-11,343.78,344.69,342.83,343.21,10179423
28-Jan-11,344.17,344.40,333.53,336.10,21144878
31-Jan-11,335.80,340.04,334.30,339.32,13473086
1-Feb-11,341.30,345.65,340.98,345.03,15236849
2-Feb-11,344.45,345.25,343.55,344.32,9248401
3-Feb-11,343.80,344.24,338.55,343.44,14064164
4-Feb-11,343.64,346.70,343.51,346.50,11494225
7-Feb-11,347.89,353.25,347.64,351.88,17322130
8-Feb-11,353.68,355.52,352.15,355.20,13608558
9-Feb-11,355.19,359.00,354.87,358.16,17240870
10-Feb-11,357.39,360.00,348.00,354.54,33162480
11-Feb-11,354.75,357.80,353.54,356.85,13127564
14-Feb-11,356.79,359.48,356.71,359.18,11086213
15-Feb-11,359.19,359.97,357.55,359.90,10149063
16-Feb-11,360.80,364.90,360.50,363.13,17184119
17-Feb-11,357.25,360.27,356.52,358.30,18949072
18-Feb-11,358.71,359.50,349.52,350.56,29144532
22-Feb-11,342.15,345.40,337.72,338.61,31162223
23-Feb-11,338.77,344.64,338.61,342.62,23994706
24-Feb-11,344.02,345.15,338.37,342.88,17853502
25-Feb-11,345.26,348.43,344.80,348.16,13572069
28-Feb-11,351.24,355.05,351.12,353.21,14395497
1-Mar-11,355.47,355.72,347.68,349.31,16290309
2-Mar-11,349.96,354.35,348.40,352.12,21521027
3-Mar-11,357.19,359.79,355.92,359.56,17885252
4-Mar-11,360.07,360.29,357.75,360.00,16188069
7-Mar-11,361.40,361.67,351.31,355.36,19504307
8-Mar-11,354.91,357.40,352.25,355.76,12725565
9-Mar-11,354.69,354.76,350.60,352.47,16192719
10-Mar-11,349.12,349.77,344.90,346.67,18138865
11-Mar-11,345.33,352.32,345.00,351.99,16824288
14-Mar-11,353.18,356.48,351.31,353.56,15587670
15-Mar-11,342.10,347.84,340.10,345.43,25751762
16-Mar-11,342.00,343.00,326.26,330.01,41312518
17-Mar-11,336.83,339.61,330.66,334.64,23550711
18-Mar-11,337.13,338.20,330.00,330.67,26900372
21-Mar-11,335.99,339.74,335.26,339.30,14621080
22-Mar-11,342.56,342.62,339.14,341.20,11651166
23-Mar-11,339.28,340.22,335.95,339.19,13321214
24-Mar-11,341.85,346.00,338.86,344.97,14453960
25-Mar-11,348.07,352.06,347.02,351.54,16041828
28-Mar-11,353.15,354.32,350.44,350.44,11048201
29-Mar-11,347.66,350.96,346.06,350.96,12603565
30-Mar-11,350.64,350.88,347.44,348.63,11764467
31-Mar-11,346.36,349.80,346.06,348.51,9798858
1-Apr-11,351.11,351.59,343.30,344.56,14952200
4-Apr-11,344.31,344.60,338.40,341.19,16431506
5-Apr-11,336.99,342.25,336.00,338.89,17248687
6-Apr-11,341.22,343.90,337.14,338.04,14376383
7-Apr-11,338.10,340.43,336.03,338.08,13337360
8-Apr-11,339.92,340.15,333.95,335.06,13483331
11-Apr-11,334.06,335.67,330.02,330.80,14255374
12-Apr-11,330.49,333.73,330.20,332.40,15232440
13-Apr-11,335.02,336.14,332.52,336.13,12372709
14-Apr-11,334.80,336.00,332.06,332.42,10785343
15-Apr-11,333.30,333.64,326.80,327.46,16208321
18-Apr-11,326.10,332.23,320.16,331.85,21782061
19-Apr-11,333.10,337.98,331.71,337.86,14977749
20-Apr-11,343.51,345.75,341.50,342.41,25023406
21-Apr-11,355.00,355.13,348.52,350.70,26921374
25-Apr-11,350.34,353.75,350.30,353.01,9519470
26-Apr-11,353.62,354.99,349.35,350.42,12057235
27-Apr-11,352.24,352.35,347.10,350.15,12721841
28-Apr-11,346.19,349.75,345.52,346.75,12899589
29-Apr-11,346.78,353.95,346.67,350.13,35940847
2-May-11,349.74,350.47,345.50,346.28,15811178
3-May-11,347.99,349.89,345.62,348.20,11198607
4-May-11,348.26,351.83,346.88,349.57,13901747
5-May-11,348.40,350.95,346.05,346.75,12009336
6-May-11,349.69,350.00,346.21,346.66,10008755
9-May-11,347.86,349.20,346.53,347.60,7312593
10-May-11,348.89,349.69,346.66,349.45,10074567
11-May-11,349.02,350.00,345.24,347.23,12002669
12-May-11,346.12,347.12,342.27,346.57,11462799
13-May-11,345.66,346.25,340.35,340.50,11649708
16-May-11,339.20,341.22,332.60,333.30,16076482
17-May-11,332.00,336.14,330.73,336.14,16170951
18-May-11,336.47,341.05,336.00,339.87,11956181
19-May-11,342.08,342.41,338.67,340.53,9327330
20-May-11,339.56,340.95,335.02,335.22,12078244
23-May-11,329.97,335.98,329.42,334.40,13661031
24-May-11,335.50,335.90,331.34,332.19,11502950
25-May-11,333.43,338.56,332.85,336.78,10507919
26-May-11,335.97,336.89,334.44,335.00,7953393
27-May-11,334.80,337.63,334.31,337.41,7273271
31-May-11,341.10,347.83,341.00,347.83,14919162
1-Jun-11,348.87,352.13,344.65,345.51,19810086
2-Jun-11,346.50,347.98,344.30,346.10,12103016
3-Jun-11,343.18,345.33,342.01,343.44,11194395
6-Jun-11,345.96,347.05,337.81,338.04,16497811
7-Jun-11,338.17,338.22,331.90,332.04,18927580
8-Jun-11,331.78,334.80,330.65,332.24,11924511
9-Jun-11,333.25,333.67,330.75,331.49,9834457
10-Jun-11,330.55,331.66,325.51,325.90,15504200
13-Jun-11,327.20,328.31,325.07,326.60,11773444
14-Jun-11,330.00,333.25,329.31,332.44,11948843
15-Jun-11,329.75,330.30,324.88,326.75,14264555
16-Jun-11,326.90,328.68,318.33,325.16,18235334
17-Jun-11,328.99,329.25,319.36,320.26,21981807
20-Jun-11,317.36,317.70,310.50,315.32,22880182
21-Jun-11,316.68,325.80,315.20,325.30,17620502
22-Jun-11,325.16,328.90,322.38,322.61,13949348
23-Jun-11,318.94,331.69,318.12,331.23,19991322
24-Jun-11,331.37,333.15,325.09,326.35,15711616
27-Jun-11,327.59,333.90,327.25,332.04,12141419
28-Jun-11,333.65,336.70,333.44,335.26,10510701
29-Jun-11,336.04,336.37,331.88,334.04,12597010
30-Jun-11,334.70,336.13,332.84,335.67,11543913
1-Jul-11,335.95,343.50,334.20,343.26,15546887
5-Jul-11,343.00,349.83,342.50,349.43,12688374
6-Jul-11,348.95,354.10,346.71,351.76,15879463
7-Jul-11,354.67,358.00,354.00,357.20,14273617
8-Jul-11,353.34,360.00,352.20,359.71,17497377
11-Jul-11,356.34,359.77,352.82,354.00,15816282
12-Jul-11,353.53,357.68,348.62,353.75,16128813
13-Jul-11,358.33,360.00,356.38,358.02,13987074
14-Jul-11,361.01,361.61,356.34,357.77,15376165
15-Jul-11,361.17,365.00,359.17,364.92,17302334
18-Jul-11,365.43,374.65,365.28,373.80,20451089
19-Jul-11,378.00,378.65,373.32,376.85,29255192
20-Jul-11,396.12,396.27,386.00,386.90,33618816
21-Jul-11,386.95,390.06,383.90,387.29,18804148
22-Jul-11,388.32,395.05,387.75,393.30,18454555
25-Jul-11,390.35,400.00,389.62,398.50,21064442
26-Jul-11,400.00,404.50,399.68,403.41,17020718
27-Jul-11,400.59,402.64,392.15,392.59,23547210
28-Jul-11,391.62,396.99,388.13,391.82,21215156
29-Jul-11,387.64,395.15,384.00,390.48,22592270
1-Aug-11,397.78,399.50,392.37,396.75,21886851
2-Aug-11,397.65,392.88,382.24,388.21,35852684
3-Aug-11,388.22,393.55,382.24,392.57,26160828
4-Aug-11,389.41,391.32,377.35,377.37,31121632
5-Aug-11,380.44,383.50,362.57,373.62,43020050
8-Aug-11,361.69,367.77,353.02,353.21,40850172
9-Aug-11,361.30,374.61,355.00,374.01,38663672
10-Aug-11,371.15,374.65,362.50,363.69,31380328
11-Aug-11,370.52,375.45,364.72,373.70,26498730
12-Aug-11,378.02,379.64,374.23,376.99,18891915
15-Aug-11,379.63,384.97,378.09,383.41,16447924
16-Aug-11,381.52,383.37,376.06,380.48,17817446
17-Aug-11,382.31,384.52,378.00,380.44,15787849
18-Aug-11,370.84,372.65,361.37,366.05,30408327
19-Aug-11,362.17,367.00,356.00,356.03,27710078
22-Aug-11,364.51,364.88,355.09,356.44,19118030
23-Aug-11,360.30,373.64,357.00,373.60,23458368
24-Aug-11,373.47,378.96,370.60,376.18,22366701
25-Aug-11,365.08,375.45,365.00,373.72,31117868
26-Aug-11,371.17,383.80,370.80,383.58,22909823
29-Aug-11,388.18,391.50,388.00,389.97,14473307
30-Aug-11,388.25,391.84,386.21,389.99,14925752
31-Aug-11,390.57,392.08,381.86,384.83,18669842
1-Sep-11,385.82,387.34,380.72,381.03,12275815
2-Sep-11,374.74,378.00,371.83,374.05,15684502
6-Sep-11,367.37,380.33,366.48,379.74,18203447
7-Sep-11,385.56,385.60,382.00,383.93,12520542
8-Sep-11,382.40,388.61,382.31,384.14,14862780
9-Sep-11,383.93,386.00,375.02,377.48,20181344
12-Sep-11,373.00,380.88,371.90,379.94,16708284
13-Sep-11,382.14,386.21,380.25,384.62,15740641
14-Sep-11,387.02,392.21,385.76,389.30,19097264
15-Sep-11,391.43,393.66,389.90,392.96,14922083
16-Sep-11,395.54,400.50,395.03,400.50,24946023
19-Sep-11,397.00,413.23,395.20,411.63,29423540
20-Sep-11,415.25,422.86,411.19,413.45,27705327
21-Sep-11,419.64,421.59,412.00,412.14,21641965
22-Sep-11,401.03,409.82,396.70,401.82,34588591
23-Sep-11,400.28,406.74,399.85,404.30,19517230
26-Sep-11,399.86,403.98,391.30,403.17,29031266
27-Sep-11,408.73,409.25,398.06,399.26,22589196
28-Sep-11,400.19,403.74,396.51,397.01,15351883
29-Sep-11,401.92,402.21,386.21,390.57,23263021
30-Sep-11,387.12,388.89,381.18,381.32,19579889
3-Oct-11,380.37,382.64,373.17,374.60,23895573
4-Oct-11,374.57,381.80,354.24,372.50,44059841
5-Oct-11,367.86,379.82,360.30,378.25,28088194
6-Oct-11,373.33,384.78,371.80,377.37,29020722
7-Oct-11,375.78,377.74,368.49,369.80,19129166
10-Oct-11,379.09,388.81,378.21,388.81,15804041
11-Oct-11,392.57,403.18,391.50,400.29,21631495
12-Oct-11,407.34,409.25,400.14,402.19,22224426
13-Oct-11,404.98,408.43,402.85,408.43,15220825
14-Oct-11,416.83,422.00,415.27,422.00,20477390
17-Oct-11,421.74,426.70,415.94,419.99,24501528
18-Oct-11,421.76,424.81,415.99,422.24,31485728
19-Oct-11,401.35,408.42,397.80,398.62,39428299
20-Oct-11,400.00,400.35,394.21,395.31,19626042
21-Oct-11,398.10,399.14,390.75,392.87,22187216
24-Oct-11,396.18,406.50,395.40,405.77,17941292
25-Oct-11,405.03,406.55,397.38,397.77,15378600
26-Oct-11,401.76,402.55,393.15,400.60,16296426
27-Oct-11,407.56,409.00,401.89,404.69,17673331
28-Oct-11,403.00,406.35,402.51,404.95,11529964
31-Oct-11,402.42,409.33,401.05,404.78,13772329
1-Nov-11,397.41,399.50,393.22,396.51,18992411
2-Nov-11,400.09,400.44,395.11,397.41,11723381
3-Nov-11,399.07,403.40,395.36,403.07,15768725
4-Nov-11,402.03,403.44,399.16,400.24,10793856
7-Nov-11,399.91,400.00,396.13,399.73,9652257
8-Nov-11,402.21,408.00,401.56,406.23,14301406
9-Nov-11,396.97,400.89,394.23,395.28,19952990
10-Nov-11,397.03,397.21,382.15,385.22,26606467
11-Nov-11,386.61,388.70,380.26,384.62,23349431
14-Nov-11,383.52,385.25,378.20,379.26,15466501
15-Nov-11,380.80,389.50,379.45,388.83,15392116
16-Nov-11,389.25,391.14,384.32,384.77,12471716
17-Nov-11,383.98,384.58,375.50,377.41,17147164
18-Nov-11,378.92,379.99,374.88,374.94,13288395
21-Nov-11,370.40,371.68,365.91,369.01,16007227
22-Nov-11,371.02,377.93,370.94,376.51,14617763
23-Nov-11,374.51,375.84,366.88,366.99,15308635
25-Nov-11,368.42,371.15,363.32,363.57,9098543
28-Nov-11,372.35,376.72,370.33,376.12,12380122
29-Nov-11,375.84,378.83,370.20,373.20,13429694
30-Nov-11,381.29,382.28,378.30,382.20,14502386
1-Dec-11,382.54,389.00,380.75,387.93,13827834
2-Dec-11,389.83,393.63,388.58,389.70,13545470
5-Dec-11,393.49,396.41,390.39,393.01,12763161
6-Dec-11,392.51,394.63,389.38,390.95,10135859
7-Dec-11,389.93,390.94,386.76,389.09,10892847
8-Dec-11,391.45,395.50,390.23,390.66,13441293
9-Dec-11,392.85,394.04,391.03,393.62,10612255
12-Dec-11,391.68,393.90,389.45,391.84,10752338
13-Dec-11,393.00,395.40,387.10,388.81,12112029
14-Dec-11,386.70,387.38,377.68,380.19,14541240
15-Dec-11,383.33,383.74,378.31,378.94,9158875
16-Dec-11,380.36,384.15,379.57,381.02,15056343
19-Dec-11,382.47,384.85,380.48,382.21,8411702
20-Dec-11,387.76,396.10,387.26,395.95,12050104
21-Dec-11,396.69,397.30,392.01,396.44,9390954
